country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","20-04-2026 21:00:00",19.1653323,72.922099,CO,1,28,8
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","20-04-2026 21:00:00",19.0863,72.8888,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","20-04-2026 21:00:00",19.0863,72.8888,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","20-04-2026 21:00:00",19.19709,72.82204,PM10,65,107,83
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","20-04-2026 21:00:00",19.19709,72.82204,OZONE,18,37,31
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","20-04-2026 21:00:00",18.96702,72.84214,PM2.5,31,80,57
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","20-04-2026 21:00:00",19.1878657,72.8304069,NO2,5,33,12
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","20-04-2026 21:00:00",18.897756,72.813320,SO2,1,20,5
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","20-04-2026 21:00:00",19.137500,72.915056,PM2.5,22,69,44
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","20-04-2026 21:00:00",19.137500,72.915056,PM10,30,86,56
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","20-04-2026 21:00:00",19.137500,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","20-04-2026 21:00:00",19.000084,72.856730,PM2.5,5,250,43
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","20-04-2026 21:00:00",19.060498,72.923356,CO,10,52,28
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","20-04-2026 21:00:00",19.047000,72.874600,PM2.5,28,464,114
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","20-04-2026 21:00:00",19.2243333,72.8658113,PM10,49,89,69
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-04-2026 21:00:00",19.11074,72.86084,PM2.5,51,70,61
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-04-2026 21:00:00",19.11074,72.86084,NO2,9,24,14
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-04-2026 21:00:00",19.11074,72.86084,NH3,3,5,3
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-04-2026 21:00:00",19.11074,72.86084,OZONE,45,76,55
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","20-04-2026 21:00:00",19.0364585,72.8954371,OZONE,8,72,34
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","20-04-2026 21:00:00",16.6870449,74.2505872,PM2.5,30,65,46
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","20-04-2026 21:00:00",16.7143745,74.2426398,PM10,45,76,59
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","20-04-2026 21:00:00",18.39963,76.57452,NH3,3,17,7
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","20-04-2026 21:00:00",18.1023399,73.4783687,PM10,80,122,104
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","20-04-2026 21:00:00",19.2157840,73.1997810,SO2,1,30,12
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","20-04-2026 21:00:00",19.2157840,73.1997810,CO,6,35,12
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","20-04-2026 21:00:00",19.875620,75.387310,PM2.5,38,54,46
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","20-04-2026 21:00:00",19.863756,75.321188,SO2,7,41,22
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","20-04-2026 21:00:00",19.9775302,79.2337086,PM2.5,NA,NA,NA
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","20-04-2026 21:00:00","19.2268427 ","73.0788456 ",SO2,1,35,8
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","20-04-2026 21:00:00",19.710842,77.151824,CO,14,40,20
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","20-04-2026 21:00:00",19.265594,76.761463,CO,6,14,12
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","20-04-2026 21:00:00",19.265594,76.761463,OZONE,4,106,70
India,Maharashtra,Pimpri-Chinchwad,"Bhosari,Pimpri-Chinchwad - IITM","20-04-2026 21:00:00",18.640051,73.848956,OZONE,7,60,51
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM","20-04-2026 21:00:00",18.605770,73.749976,PM10,84,181,118
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM","20-04-2026 21:00:00",18.605770,73.749976,OZONE,9,147,102
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","20-04-2026 21:00:00",18.63673,73.82487,NH3,4,7,5
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","20-04-2026 21:00:00",18.63673,73.82487,SO2,1,4,2
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","20-04-2026 21:00:00",18.63673,73.82487,CO,15,30,21
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","20-04-2026 21:00:00",18.59051,73.77946,PM10,91,132,105
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","20-04-2026 21:00:00",18.59051,73.77946,CO,18,44,25
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","20-04-2026 21:00:00",18.616318,73.765797,PM10,5,119,73
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","20-04-2026 21:00:00",18.616318,73.765797,NO2,20,63,41
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","20-04-2026 21:00:00"," 16.5038",74.3623,PM10,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","20-04-2026 21:00:00"," 16.5038",74.3623,NH3,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","20-04-2026 21:00:00",17.6336264,75.9132495,PM10,35,91,53
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","20-04-2026 21:00:00",17.6336264,75.9132495,NO2,5,93,25
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","20-04-2026 21:00:00",17.6336264,75.9132495,NH3,9,42,17
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","20-04-2026 21:00:00",17.6336264,75.9132495,OZONE,14,73,52
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","20-04-2026 21:00:00",17.65439,75.90649,NO2,16,151,48
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","20-04-2026 21:00:00",19.26777,72.97182,PM10,45,59,50
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","20-04-2026 21:00:00",19.26777,72.97182,CO,6,34,11
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","20-04-2026 21:00:00",19.222279,72.957979,PM2.5,1,61,26
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","20-04-2026 21:00:00",19.222279,72.957979,NH3,3,3,3
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","20-04-2026 21:00:00",19.235581,73.159121,NH3,4,7,6
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","20-04-2026 21:00:00",19.235581,73.159121,SO2,6,23,11
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","20-04-2026 21:00:00","19.2307571 ",73.1551920,NO2,11,32,24
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","20-04-2026 21:00:00","19.2307571 ",73.1551920,NH3,2,4,3
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","20-04-2026 21:00:00","19.2307571 ",73.1551920,CO,1,12,2
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","20-04-2026 21:00:00",19.4458210,72.7988231,PM2.5,30,64,47
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","20-04-2026 21:00:00",25.5586,91.8985,NO2,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","20-04-2026 21:00:00",23.7176342,92.7192841,PM2.5,20,77,59
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","20-04-2026 21:00:00",23.7176342,92.7192841,PM10,63,86,76
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","20-04-2026 21:00:00",23.7176342,92.7192841,SO2,15,16,15
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","20-04-2026 21:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","20-04-2026 21:00:00",21.51161,86.89088,PM2.5,NA,NA,NA
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","20-04-2026 21:00:00",21.51161,86.89088,PM10,35,101,67
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","20-04-2026 21:00:00",21.51161,86.89088,NO2,4,52,12
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","20-04-2026 21:00:00",21.941841,86.728318,PM10,44,110,72
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","20-04-2026 21:00:00",21.941841,86.728318,NO2,5,14,10
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","20-04-2026 21:00:00",21.941841,86.728318,SO2,2,12,8
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","20-04-2026 21:00:00",21.941841,86.728318,OZONE,13,73,53
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","20-04-2026 21:00:00",20.240790,85.836784,NO2,4,16,9
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","20-04-2026 21:00:00",20.240790,85.836784,OZONE,16,69,47
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","20-04-2026 21:00:00",18.616318,73.765797,OZONE,31,89,80
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM","20-04-2026 21:00:00",18.664282,73.763966,OZONE,1,29,24
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","20-04-2026 21:00:00",18.459883,73.852193,NO2,25,30,27
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","20-04-2026 21:00:00",18.501793,73.927532,NO2,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","20-04-2026 21:00:00",18.573040,73.927715,PM10,67,127,92
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","20-04-2026 21:00:00",18.530085,73.849598,OZONE,34,71,54
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","20-04-2026 21:00:00",18.547056,73.826908,PM10,52,85,68
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","20-04-2026 21:00:00",18.547056,73.826908,OZONE,7,100,86
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","20-04-2026 21:00:00",21.14472,79.107595,PM2.5,52,164,90
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","20-04-2026 21:00:00",21.14472,79.107595,PM10,66,126,99
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","20-04-2026 21:00:00",21.14472,79.107595,SO2,21,113,52
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","20-04-2026 21:00:00",21.14472,79.107595,CO,21,133,70
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","20-04-2026 21:00:00",21.152875,79.0517531,NO2,12,104,40
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","20-04-2026 21:00:00",21.143383,79.048912,PM2.5,41,74,54
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","20-04-2026 21:00:00",20.0073285,73.7762427,SO2,2,13,6
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","20-04-2026 21:00:00",20.021503,73.813844,PM2.5,56,95,73
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","20-04-2026 21:00:00",20.021503,73.813844,NO2,2,17,9
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","20-04-2026 21:00:00",19.950220,73.731480,NO2,6,27,14
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","20-04-2026 21:00:00",19.9591346,73.7788008,NO2,6,22,11
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","20-04-2026 21:00:00",20.34652,85.81630,SO2,1,7,4
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","20-04-2026 21:00:00",22.06156703,85.47409613,SO2,10,13,12
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","20-04-2026 21:00:00",21.8004996,83.8396977,NO2,13,14,14
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","20-04-2026 21:00:00",21.8004996,83.8396977,NH3,6,6,6
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","20-04-2026 21:00:00",19.090337,73.014232,OZONE,1,52,17
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","20-04-2026 21:00:00",19.0630,73.1209,OZONE,4,15,8
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","20-04-2026 21:00:00",19.265594,76.761463,NO2,13,24,20
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","20-04-2026 21:00:00",31.321907,75.578914,NH3,5,7,7
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","20-04-2026 21:00:00",31.321907,75.578914,CO,33,44,34
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","20-04-2026 21:00:00","30.736056 ",76.209694,OZONE,19,40,36
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","20-04-2026 21:00:00",30.9028,75.8086,NH3,9,13,10
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","20-04-2026 21:00:00",30.649961,76.331442,CO,8,102,67
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","20-04-2026 21:00:00",30.649961,76.331442,OZONE,35,56,47
India,Punjab,Patiala,"Model Town, Patiala - PPCB","20-04-2026 21:00:00",30.349388,76.366642,PM2.5,40,81,60
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","20-04-2026 21:00:00",31.0325454,76.5623046,PM2.5,12,24,17
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","20-04-2026 21:00:00",31.0325454,76.5623046,PM10,15,30,22
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","20-04-2026 21:00:00",24.892047,74.623527,OZONE,2,124,96
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","20-04-2026 21:00:00",26.895552,76.334753,NH3,4,25,13
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","20-04-2026 21:00:00",26.895552,76.334753,SO2,5,16,9
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","20-04-2026 21:00:00",26.895552,76.334753,CO,10,92,47
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","20-04-2026 21:00:00",26.699557,77.898881,NO2,NA,NA,NA
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","20-04-2026 21:00:00",26.699557,77.898881,OZONE,32,76,58
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","20-04-2026 21:00:00",23.837789,73.714926,NO2,NA,NA,NA
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","20-04-2026 21:00:00",23.837789,73.714926,SO2,NA,NA,NA
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","20-04-2026 21:00:00",23.837789,73.714926,OZONE,65,79,72
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","20-04-2026 21:00:00",29.610750,74.283608,PM10,77,178,128
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","20-04-2026 21:00:00",27.215415,77.50873,OZONE,17,166,142
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","20-04-2026 21:00:00",25.339605,74.618883,PM10,NA,NA,NA
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","20-04-2026 21:00:00",25.339605,74.618883,SO2,NA,NA,NA
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","20-04-2026 21:00:00",28.194909,76.862296,PM2.5,78,231,137
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","20-04-2026 21:00:00",28.194909,76.862296,NO2,12,48,29
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","20-04-2026 21:00:00",28.194909,76.862296,OZONE,6,50,29
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","20-04-2026 21:00:00",28.207266,76.829265,SO2,6,101,25
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","20-04-2026 21:00:00",28.018792,73.292658,PM2.5,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","20-04-2026 21:00:00",28.018792,73.292658,CO,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","20-04-2026 21:00:00",28.018792,73.292658,OZONE,NA,NA,NA
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","20-04-2026 21:00:00",29.610750,74.283608,OZONE,22,85,62
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","20-04-2026 21:00:00",26.902909,75.836858,CO,8,76,45
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","20-04-2026 21:00:00",26.843698,75.766894,OZONE,10,235,56
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","20-04-2026 21:00:00",26.786682,75.827928,PM2.5,23,290,91
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","20-04-2026 21:00:00",26.786682,75.827928,PM10,70,310,149
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","20-04-2026 21:00:00",26.786682,75.827928,NH3,2,3,2
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","20-04-2026 21:00:00",26.960669,75.771817,PM10,86,343,153
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","20-04-2026 21:00:00",26.470859,74.646594,NO2,25,39,29
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","20-04-2026 21:00:00",27.554793,76.611536,PM2.5,48,81,59
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","20-04-2026 21:00:00",27.554793,76.611536,CO,14,60,27
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","20-04-2026 21:00:00",27.554793,76.611536,OZONE,9,79,47
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","20-04-2026 21:00:00",23.555190,74.440010,SO2,1,19,8
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","20-04-2026 21:00:00",23.555190,74.440010,OZONE,18,105,65
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","20-04-2026 21:00:00",25.747299,71.393989,NO2,5,28,12
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","20-04-2026 21:00:00",22.24500000,84.88111111,PM2.5,46,60,49
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","20-04-2026 21:00:00",21.606865,85.510538,OZONE,35,140,112
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","20-04-2026 21:00:00",20.9360711,85.1707021,SO2,3,31,8
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","20-04-2026 21:00:00",31.620000,74.876512,PM2.5,52,60,56
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","20-04-2026 21:00:00",30.233011,74.907758,PM10,51,171,115
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","20-04-2026 21:00:00",26.9502929,75.730943,SO2,2,70,26
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","20-04-2026 21:00:00",26.912329,70.909168,CO,16,65,27
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","20-04-2026 21:00:00",28.108988,75.386577,NH3,8,11,9
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","20-04-2026 21:00:00",26.268249,73.0193853,PM2.5,25,164,66
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","20-04-2026 21:00:00",26.268249,73.0193853,PM10,33,149,84
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","20-04-2026 21:00:00",26.268249,73.0193853,NO2,17,27,22
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","20-04-2026 21:00:00","20.48891     ","85.84768     ",NH3,2,2,2
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","20-04-2026 21:00:00",21.643900,85.599355,SO2,3,14,8
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","20-04-2026 21:00:00",22.18972222,84.86277778,NO2,11,11,11
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","20-04-2026 21:00:00",20.94185,86.11510,NO2,3,29,12
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","20-04-2026 21:00:00",20.94185,86.11510,CO,36,112,81
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","20-04-2026 21:00:00",25.196024,75.855668,PM10,48,154,87
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","20-04-2026 21:00:00",25.196024,75.855668,CO,5,116,37
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","20-04-2026 21:00:00",25.14389,75.821256,PM2.5,22,80,45
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","20-04-2026 21:00:00",27.213494,73.734444,NH3,6,12,8
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","20-04-2026 21:00:00",27.213494,73.734444,CO,8,48,19
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","20-04-2026 21:00:00",25.771061," 73.340227",SO2,3,10,7
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","20-04-2026 21:00:00",25.771061," 73.340227",OZONE,5,75,69
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","20-04-2026 21:00:00",24.041198,74.780702,SO2,4,11,7
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","20-04-2026 21:00:00",24.041198,74.780702,OZONE,46,89,79
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","20-04-2026 21:00:00",25.036360,73.883502,PM10,35,71,45
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","20-04-2026 21:00:00",24.5886166,73.6321397,PM10,63,132,93
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","20-04-2026 21:00:00",24.5886166,73.6321397,NO2,3,84,44
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","20-04-2026 21:00:00",27.338530,88.614099,PM2.5,27,60,44
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","20-04-2026 21:00:00",13.0664,"80.2112 ",NO2,7,16,11
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","20-04-2026 21:00:00",13.0664,"80.2112 ",NH3,2,2,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","20-04-2026 21:00:00",13.1278,80.2642,NO2,11,16,13
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","20-04-2026 21:00:00",13.1278,80.2642,SO2,5,7,6
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","20-04-2026 21:00:00",13.1662,80.2584,SO2,11,17,14
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","20-04-2026 21:00:00",13.164544,80.26285,PM10,NA,NA,NA
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","20-04-2026 21:00:00",13.164544,80.26285,NH3,NA,NA,NA
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","20-04-2026 21:00:00",10.942451,76.978996,PM2.5,15,64,40
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","20-04-2026 21:00:00",13.4127,80.1081,PM2.5,12,430,96
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","20-04-2026 21:00:00",13.4127,80.1081,PM10,24,362,135
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","20-04-2026 21:00:00",11.4068288,76.7138973,PM2.5,NA,NA,NA
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","20-04-2026 21:00:00",11.258242,77.552761,PM2.5,33,58,41
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","20-04-2026 21:00:00",11.258242,77.552761,SO2,16,17,17
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","20-04-2026 21:00:00",9.36399,78.831977,SO2,NA,NA,NA
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","20-04-2026 21:00:00","8.816428 ",78.099039,NO2,12,21,17
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","20-04-2026 21:00:00",17.544899,78.486949,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","20-04-2026 21:00:00",17.544899,78.486949,NO2,NA,NA,NA
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","20-04-2026 21:00:00",17.429398,78.569354,SO2,10,15,13
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","20-04-2026 21:00:00",17.429398,78.569354,CO,NA,NA,NA
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","20-04-2026 21:00:00",17.37206,78.50864,OZONE,22,43,36
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","20-04-2026 21:00:00",17.528544,78.286195,SO2,8,20,14
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","20-04-2026 21:00:00",17.4559458,78.4332152,PM2.5,18,41,29
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","20-04-2026 21:00:00",17.4559458,78.4332152,NO2,22,55,49
